time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-19 04:05:13,Mosul,48527,36.335,43.11889,gu2tV6DF5hGYwx0O+RcZ4Q,MOSUL: ISIS Media Center Official Arrested by Iraqi Federal Police,2016-12-19 04:05:13,Crime,medium,"(36.335000000000001, 43.11889)",9.0,Mosul,1.0
2016-12-19 04:05:14,Abu Dhabi,48626,24.45618,54.36728000000001,wKFgWKDF5hGzoiXRy13KCQ,"Islamist radicals in Germany backed by Saudi Arabia, Kuwait & Qatar – German media",2016-12-19 04:05:14,Other,moderate,"(24.45618, 54.367280000000008)",4.0,Abu Dhabi,1.0
2016-12-19 04:05:24,Yazd,34459,32.0,53.0,ZmAPXqDF5hGgTB0O+RcZ4Q,"Iran, Malaysia to boost ICT coop.",2016-12-19 04:05:24,Other,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-19 04:05:49,Yazd,48645,32.0,53.0,QGsHbaDF5hGLkB0O+RcZ4Q,IAEA satisfied by Iran commitment to nuclear deal: Amano,2016-12-19 04:05:49,Geopolitical,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-19 04:05:51,Łódź,48636,52.0,20.0,_B1CbqDF5hGdrCXRy13KCQ,"Poland’s president talks with opposition, new protests ahead",2016-12-19 04:05:51,Geopolitical,moderate,"(52.0, 20.0)",4.0,Łódź,1.0
2016-12-19 04:05:52,Łódź,48646,52.0,20.0,tg4Kb6DF5hGDoB0O+RcZ4Q,"Poland's president talks with opposition, new protests ahead",2016-12-19 04:05:52,Geopolitical,moderate,"(52.0, 20.0)",4.0,Łódź,1.0
2016-12-19 04:05:59,Łódź,48657,52.0,20.0,ojjmcqDF5hGBJSXRy13KCQ,"Poland's president talks with opposition, new protests ahead",2016-12-19 04:05:59,Geopolitical,moderate,"(52.0, 20.0)",4.0,Łódź,1.0
2016-12-19 05:04:36,Ḩamāh,25192,35.0,38.0,wt8Yo6jF5hGgLygO+RcZ4Q,A Cuban medicine shipment arrives in Syria,2016-12-19 05:04:36,Physical Threats,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-19 05:04:39,Sanaa,48814,15.5,47.5,tCs9pajF5hGJiiTRy13KCQ,Islamic State claims Yemen suicide attack that killed 49 -statement,2016-12-19 05:04:39,Physical Threats,high,"(15.5, 47.5)",16.0,Sanaa,1.0
2016-12-19 05:05:12,Sanaa,48853,15.5,47.5,ukbluKjF5hGhSiTRy13KCQ,Suicide bomber kills 43 soldiers in Yemen,2016-12-19 05:05:12,Physical Threats,high,"(15.5, 47.5)",16.0,Sanaa,1.0
2016-12-19 05:05:20,Toronto,48856,43.700109999999995,-79.4163,1P5evajF5hG28yTRy13KCQ,Extreme cold weather alert called for Toronto,2016-12-19 05:05:20,Public Health,moderate,"(43.700109999999995, -79.416300000000007)",4.0,Toronto,1.0
2016-12-19 05:05:28,Sanaa,48860,15.5,47.5,as9wwqjF5hGDKiTRy13KCQ,US Secretary of State discusses Yemen war on Saudi trip,2016-12-19 05:05:28,Geopolitical,moderate,"(15.5, 47.5)",4.0,Sanaa,1.0
2016-12-19 05:05:34,Ḩamāh,48845,35.0,38.0,bocGxqjF5hGIrygO+RcZ4Q,"Evacuation buses enter east Aleppo under ICRC, SARC supervision: Syrian state media",2016-12-19 05:05:34,Geopolitical,extreme,"(35.0, 38.0)",25.0,Ḩamāh,1.0
2016-12-19 05:05:39,Aleppo,48864,36.201240000000006,37.16117,aCKXyKjF5hGGcyTRy13KCQ,Despair grows among civilians trapped in Aleppo,2016-12-19 05:05:39,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-19 05:05:40,Austin,48847,31.25044,-99.25061,gnN7yajF5hG9higO+RcZ4Q,Texas city lifts tap water ban after chemical spill,2016-12-19 05:05:40,Public Health,moderate,"(31.250440000000001, -99.250609999999995)",4.0,Austin,1.0
2016-12-19 05:05:44,Sanaa,48866,15.5,47.5,hp2by6jF5hG9dSTRy13KCQ,Saudi warplanes launch seven air raids on Zafen area in Yemen’s Omran province,2016-12-19 05:05:44,Other,moderate,"(15.5, 47.5)",4.0,Sanaa,1.0
2016-12-19 05:05:45,Vladikavkaz,48849,43.25,45.83333,wnlkzKjF5hGgVigO+RcZ4Q,"4 gunmen killed in Chechnya by police, regional leader says",2016-12-19 05:05:45,Physical Threats,moderate,"(43.25, 45.833329999999997)",4.0,Vladikavkaz,1.0
2016-12-19 05:05:48,Vladikavkaz,48868,43.25,45.83333,wqBUzqjF5hG9gCTRy13KCQ,"4 gunmen killed in Chechnya by police, regional leader says",2016-12-19 05:05:48,Physical Threats,moderate,"(43.25, 45.833329999999997)",4.0,Vladikavkaz,1.0
2016-12-19 05:05:50,Sacramento,48850,38.62213,-121.30328,Zjxfz6jF5hG33igO+RcZ4Q,Fire crews rescue more people stranded by rising water on American River Parkway,2016-12-19 05:05:50,Natural Disaster,moderate,"(38.622129999999999, -121.30328)",4.0,Sacramento,1.0
2016-12-19 05:05:53,Vladikavkaz,48869,43.25,45.83333,QFTz0KjF5hGj6CTRy13KCQ,"4 gunmen killed in Chechnya by police, regional leader says",2016-12-19 05:05:53,Physical Threats,moderate,"(43.25, 45.833329999999997)",4.0,Vladikavkaz,1.0
2016-12-19 06:04:33,Beirut,48953,33.67099,35.736670000000004,0A5zA7HF5hGH6ybRy13KCQ,Evacuation vehicles arrive at besieged Syrian villages - al-Manar TV,2016-12-19 06:04:33,Other,medium,"(33.670990000000003, 35.736670000000004)",9.0,Beirut,1.0
2016-12-19 06:04:35,Aleppo,48980,36.201240000000006,37.16117,dCwpBLHF5hGviCgO+RcZ4Q,Buses enter Aleppo to resume evacuations,2016-12-19 06:04:35,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 06:04:37,Aleppo,48981,36.201240000000006,37.16117,pvOXBbHF5hGzsSgO+RcZ4Q,Buses enter Aleppo to resume evacuations: state media,2016-12-19 06:04:37,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-19 06:04:55,Tianshui,48986,35.0,105.0,VoJOELHF5hGcTCgO+RcZ4Q,"China to return seized U.S. drone, says Washington ‘hyping up’ incident",2016-12-19 06:04:55,Other,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-19 06:05:07,Aleppo,49053,36.201240000000006,37.16117,1j6IF7HF5hGCsCgO+RcZ4Q,"Aleppo: Buses set ablaze, threatening new evacuation plan",2016-12-19 06:05:07,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 06:05:13,Tianshui,48815,35.0,105.0,Wls5G7HF5hG+gSbRy13KCQ,China says it seized US Navy drone to ensure safety of ships,2016-12-19 06:05:13,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-19 06:05:20,Tianshui,49033,35.0,105.0,BiVlH7HF5hGfcigO+RcZ4Q,Russophobia and Sinophobia,2016-12-19 06:05:20,Infrastructure,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-19 06:05:24,Aleppo,49036,36.201240000000006,37.16117,wLiDIbHF5hG3nSbRy13KCQ,Syria state TV: evacuation deal reached for Aleppo and Shi'ite villages,2016-12-19 06:05:24,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 06:05:26,Aleppo,49050,36.201240000000006,37.16117,JgT+IrHF5hGwHCbRy13KCQ,Red Cross hopes to resume Aleppo evacuation today,2016-12-19 06:05:26,Infrastructure,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 06:05:35,Aleppo,49060,36.201240000000006,37.16117,Bv0QKLHF5hG6fSgO+RcZ4Q,Aleppo evacuations suspended again after deadly attack,2016-12-19 06:05:35,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-19 06:05:46,Łódź,49072,52.0,20.0,krt0LrHF5hG73SbRy13KCQ,Polish media freedom protests continue as government condemns 'illegal attempt to seize power',2016-12-19 06:05:46,Physical Threats,moderate,"(52.0, 20.0)",4.0,Łódź,1.0
2016-12-19 06:05:47,Amman,49044,31.0,36.0,1tApL7HF5hGrQygO+RcZ4Q,Canadian tourist among nine killed in shootings in Jordan,2016-12-19 06:05:47,Physical Threats,high,"(31.0, 36.0)",16.0,Amman,1.0
2016-12-19 06:05:49,Aleppo,49073,36.201240000000006,37.16117,GLBcMLHF5hG4FibRy13KCQ,"Aleppo Evacuation Resumes: Buses Enter Besieged Syrian City To Take Away Civilians, Rebels",2016-12-19 06:05:49,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 06:05:54,Aleppo,49051,36.201240000000006,37.16117,Hpq0M7HF5hGeiCgO+RcZ4Q,Red Cross says hopes to resume Aleppo evacuation on Sunday,2016-12-19 06:05:54,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 06:05:59,Aleppo,49048,36.201240000000006,37.16117,nrOQNrHF5hGGOSgO+RcZ4Q,Aleppo evacuations again suspended after deadly attack,2016-12-19 06:05:59,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-19 06:06:00,Aleppo,49078,36.201240000000006,37.16117,kOxGN7HF5hGvvybRy13KCQ,"Zionist Media: ‘Israel’ Will Pay Price of Hezbollah, Syrian Army Victory in Aleppo",2016-12-19 06:06:00,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 06:06:05,Dehra Dūn,49080,30.25,79.25,tsIzOrHF5hG4sybRy13KCQ,Uttarakhand: Muslim government employees get special break for Friday prayers,2016-12-19 06:06:05,Natural Disaster,moderate,"(30.25, 79.25)",4.0,Dehra Dūn,1.0
2016-12-19 06:07:41,Ottawa,48906,45.41117,-75.69811999999999,dAZTc7HF5hGb5RwO+RcZ4Q,"Snow, freezing rain means shovelling & messy roads on tap for Ottawa",2016-12-19 06:07:41,Infrastructure,moderate,"(45.411169999999998, -75.698119999999989)",4.0,Ottawa,1.0
2016-12-19 06:07:42,Ottawa,49150,45.41117,-75.69811999999999,smoPdLHF5hGydyrRy13KCQ,"Snow, freezing rain means shovelling and messy roads on tap",2016-12-19 06:07:42,Infrastructure,moderate,"(45.411169999999998, -75.698119999999989)",4.0,Ottawa,1.0
2016-12-19 06:07:59,Ottawa,49097,45.41117,-75.69811999999999,JjI9frHF5hGv3SbRy13KCQ,"Snow, freezing rain means shovelling and messy roads on tap",2016-12-19 06:07:59,Infrastructure,moderate,"(45.411169999999998, -75.698119999999989)",4.0,Ottawa,1.0
2016-12-19 06:08:17,Paris,49188,48.85341,2.3488,CBRviLHF5hGtLybRy13KCQ,"Operation Condor Targeted European Radicals, Carlos the Jackal",2016-12-19 06:08:17,Crime,moderate,"(48.853409999999997, 2.3488000000000002)",4.0,Paris,1.0
2016-12-19 07:04:25,Aleppo,49200,36.201240000000006,37.16117,LGQRYLnF5hGfFibRy13KCQ,Report: Buses enter Syria's Aleppo for new evacuation push,2016-12-19 07:04:25,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 07:04:26,Aleppo,48919,36.201240000000006,37.16117,ikjJYLnF5hGCcxwO+RcZ4Q,Report: Buses enter Syria's Aleppo for new evacuation push,2016-12-19 07:04:26,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 07:04:36,Aleppo,49265,36.201240000000006,37.16117,hLbsZrnF5hGfFibRy13KCQ,Report: Buses enter Syria's Aleppo for new evacuation push,2016-12-19 07:04:36,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 07:04:58,Jerusalem,49024,31.66667,35.25,CIXic7nF5hGhNCjRy13KCQ,Israeli security forces kill Palestinian teen in West Bank clash: reports,2016-12-19 07:04:58,Geopolitical,moderate,"(31.66667, 35.25)",4.0,Jerusalem,1.0
2016-12-19 07:05:00,Aleppo,49279,36.201240000000006,37.16117,ynRNdbnF5hGY2SjRy13KCQ,Despair grows among civilians trapped in Aleppo,2016-12-19 07:05:00,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-19 07:05:05,Aleppo,48805,36.201240000000006,37.16117,fgUueLnF5hGBXycO+RcZ4Q,Evacuation deal reached for Aleppo and Shi'ite villages: Syria state TV,2016-12-19 07:05:05,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 07:05:11,Austin,49298,30.2416,-97.76778,gAHXe7nF5hG6rCjRy13KCQ,Police investigate suspicious death in South Austin Sunday,2016-12-19 07:05:11,Physical Threats,moderate,"(30.241599999999998, -97.767780000000002)",4.0,Austin,1.0
2016-12-19 07:05:14,Paris,49299,48.85341,2.3488,IHZIfbnF5hG1pijRy13KCQ,Eiffel Tower reopens after five-day strike,2016-12-19 07:05:14,Geopolitical,moderate,"(48.853409999999997, 2.3488000000000002)",4.0,Paris,1.0
2016-12-19 07:05:32,Paris,49315,48.85341,2.3488,rpxviLnF5hG9pSrRy13KCQ,Eiffel Tower reopens after five-day strike,2016-12-19 07:05:32,Geopolitical,moderate,"(48.853409999999997, 2.3488000000000002)",4.0,Paris,1.0
2016-12-19 07:05:38,Aleppo,49317,36.201240000000006,37.16117,yu+Ti7nF5hGSESrRy13KCQ,Syria state TV: Evacuation deal reached for Aleppo and Shi&#039;&#039;ite villages,2016-12-19 07:05:38,Infrastructure,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 07:05:42,Montréal,49285,45.50884,-73.58781,bLfNjbnF5hGyvzEO+RcZ4Q,Marc Emery Charged Following Cannabis Culture Dispensary Raids In Montreal,2016-12-19 07:05:42,Crime,moderate,"(45.508839999999999, -73.587810000000005)",4.0,Montréal,1.0
2016-12-19 07:05:46,Aleppo,551,36.201240000000006,37.16117,LnSDkLnF5hG_yRwO+RcZ4Q,Buses enter rebel Aleppo to resume evacuations,2016-12-19 07:05:46,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 07:05:55,Austin,49353,30.26715,-97.74306,5nmilbnF5hGDzybRy13KCQ,APD investigating suspicious death in far S Austin,2016-12-19 07:05:55,Natural Disaster,moderate,"(30.267150000000001, -97.74306)",4.0,Austin,1.0
2016-12-19 07:05:57,Paris,49275,48.85341,2.3488,osEVl7nF5hGa0ybRy13KCQ,Eiffel Tower reopens after five-day strike,2016-12-19 07:05:57,Geopolitical,moderate,"(48.853409999999997, 2.3488000000000002)",4.0,Paris,1.0
2016-12-19 07:06:28,Jerusalem,49348,31.769040000000004,35.21633,fG5PqbnF5hGuKSgO+RcZ4Q,Groups plan Electoral College protests Monday across U.S.,2016-12-19 07:06:28,Other,moderate,"(31.769040000000004, 35.216329999999999)",4.0,Jerusalem,1.0
2016-12-19 07:08:24,Jerusalem,49312,31.182479999999998,35.69999,FP_M7rnF5hGMoCnRy13KCQ,"Armed gunmen attack police patrols in Jordanian city of Karak, casualties reported",2016-12-19 07:08:24,Physical Threats,high,"(31.182479999999998, 35.69999)",16.0,Jerusalem,1.0
2016-12-19 07:08:29,Jerusalem,49438,31.182479999999998,35.69999,fOfs8bnF5hGRgCnRy13KCQ,Canadian tourist among 10 dead in Jordan attacks,2016-12-19 07:08:29,Physical Threats,high,"(31.182479999999998, 35.69999)",16.0,Jerusalem,1.0
2016-12-19 07:08:38,Jerusalem,49321,31.182479999999998,35.69999,qAC39rnF5hG1KSrRy13KCQ,Unknown gunmen open fire on Jordanian security forces in ongoing attack,2016-12-19 07:08:38,Physical Threats,high,"(31.182479999999998, 35.69999)",16.0,Jerusalem,1.0
2016-12-19 07:08:57,Jerusalem,49327,31.182479999999998,35.69999,hO8_ArrF5hG0KCrRy13KCQ,"Armed gunmen attack police patrols in Jordanian city of Karak, casualties reported",2016-12-19 07:08:57,Physical Threats,high,"(31.182479999999998, 35.69999)",16.0,Jerusalem,1.0
2016-12-19 08:04:32,Beirut,49548,33.67099,35.736670000000004,Up3fxcHF5hGzsScO+RcZ4Q,"Buses attacked, burned on way to evacuate besieged villages: Monitor, state media",2016-12-19 08:04:32,Other,moderate,"(33.670990000000003, 35.736670000000004)",4.0,Beirut,1.0
2016-12-19 08:04:52,Yazd,49031,32.0,53.0,Wkc10sHF5hGpBCbRy13KCQ,Putin envoy meets Iran officials for Syria talks,2016-12-19 08:04:52,Geopolitical,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-19 08:04:57,Jerusalem,49560,31.182479999999998,35.69999,1GoN1cHF5hGK5ybRy13KCQ,"Armed gunmen attack police patrols in Jordanian city of Karak, casualties reported",2016-12-19 08:04:57,Physical Threats,high,"(31.182479999999998, 35.69999)",16.0,Jerusalem,1.0
2016-12-19 08:05:02,Jerusalem,49565,31.182479999999998,35.69999,dKfx18HF5hGqficO+RcZ4Q,Jordanian police patrol comes under attack in town of Karak,2016-12-19 08:05:02,Physical Threats,moderate,"(31.182479999999998, 35.69999)",4.0,Jerusalem,1.0
2016-12-19 08:05:04,Jerusalem,49595,31.182479999999998,35.69999,Dhpc2cHF5hGqficO+RcZ4Q,Jordanian police patrol comes under attack in town of Karak,2016-12-19 08:05:04,Physical Threats,moderate,"(31.182479999999998, 35.69999)",4.0,Jerusalem,1.0
2016-12-19 08:05:06,Jerusalem,49575,31.182479999999998,35.69999,Umwu2sHF5hGijibRy13KCQ,Jordanian police patrol comes under attack in town of Karak,2016-12-19 08:05:06,Physical Threats,moderate,"(31.182479999999998, 35.69999)",4.0,Jerusalem,1.0
2016-12-19 08:05:17,Jerusalem,49583,31.182479999999998,35.69999,qDwL4cHF5hGbWibRy13KCQ,Jordanian police patrol comes under attack in town of Karak,2016-12-19 08:05:17,Physical Threats,moderate,"(31.182479999999998, 35.69999)",4.0,Jerusalem,1.0
2016-12-19 08:05:40,Jerusalem,49591,31.182479999999998,35.69999,qrLk7sHF5hG7FybRy13KCQ,Jordanian police patrol comes under attack in town of Karak,2016-12-19 08:05:40,Physical Threats,moderate,"(31.182479999999998, 35.69999)",4.0,Jerusalem,1.0
2016-12-19 08:05:43,Jerusalem,49592,31.182479999999998,35.69999,0n9N8MHF5hG0DibRy13KCQ,Jordanian police patrol comes under attack in town of Karak,2016-12-19 08:05:43,Physical Threats,moderate,"(31.182479999999998, 35.69999)",4.0,Jerusalem,1.0
2016-12-19 08:05:44,Kirkuk,49608,35.468059999999994,44.39222,9LwG8cHF5hG_3ScO+RcZ4Q,ISIS executes teenager in Kirkuk on charges of spying,2016-12-19 08:05:44,Physical Threats,moderate,"(35.468059999999994, 44.392220000000002)",4.0,Kirkuk,1.0
2016-12-19 08:05:53,Jerusalem,49610,31.182479999999998,35.69999,IKs89sHF5hGoWScO+RcZ4Q,Gunmen attack police patrol in historic Jordanian city,2016-12-19 08:05:53,Physical Threats,medium,"(31.182479999999998, 35.69999)",9.0,Jerusalem,1.0
2016-12-19 08:06:00,Jerusalem,49448,31.16368,35.76204,2gij+sHF5hGwkynRy13KCQ,Gunmen attack Jordanian police in historical city of Al-Karak,2016-12-19 08:06:00,Physical Threats,medium,"(31.163679999999999, 35.762039999999999)",9.0,Jerusalem,1.0
2016-12-19 08:06:08,Beirut,49615,33.67099,35.736670000000004,3LVs_8HF5hG2GScO+RcZ4Q,"Buses attacked, burned on way to evacuate besieged Syrian villages: monitor, state media",2016-12-19 08:06:08,Geopolitical,medium,"(33.670990000000003, 35.736670000000004)",9.0,Beirut,1.0
2016-12-19 08:06:39,Beirut,49638,33.67099,35.736670000000004,0pW7EcLF5hGgUynRy13KCQ,"Buses attacked, burned on way to evacuate besieged villages: monitor, state media",2016-12-19 08:06:39,Other,moderate,"(33.670990000000003, 35.736670000000004)",4.0,Beirut,1.0
2016-12-19 08:06:58,Jerusalem,49666,31.182479999999998,35.69999,yDU9HcLF5hG1JibRy13KCQ,"Canadian Tourist, Police Officers Killed In Jordan Gun Attacks",2016-12-19 08:06:58,Physical Threats,medium,"(31.182479999999998, 35.69999)",9.0,Jerusalem,1.0
2016-12-19 08:07:03,Jerusalem,49668,31.182479999999998,35.69999,dqIuIMLF5hGadybRy13KCQ,"4 Jordanian police, Canadian tourist killed in shootings",2016-12-19 08:07:03,Physical Threats,moderate,"(31.182479999999998, 35.69999)",4.0,Jerusalem,1.0
2016-12-19 08:07:17,Aleppo,49673,36.201240000000006,37.16117,giaMKMLF5hGnJibRy13KCQ,Buses enter Aleppo to resume evacuation,2016-12-19 08:07:17,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 08:07:22,Vladikavkaz,49659,43.25,45.83333,xq52K8LF5hGdIScO+RcZ4Q,Russian police shoot dead seven militants in Chechnya,2016-12-19 08:07:22,Physical Threats,medium,"(43.25, 45.833329999999997)",9.0,Vladikavkaz,1.0
2016-12-19 08:07:27,Vladikavkaz,49676,43.31195,45.68895,Wgk_LsLF5hG3jCbRy13KCQ,Chechna shootout: footage of deadly shootout as cops fire as gang try to rob police car,2016-12-19 08:07:27,Physical Threats,medium,"(43.311950000000003, 45.688949999999998)",9.0,Vladikavkaz,1.0
2016-12-19 08:07:29,Jerusalem,49637,31.182479999999998,35.69999,ikm+L8LF5hGEiCbRy13KCQ,"Five dead, nine wounded in Jordan gun attack: Security source",2016-12-19 08:07:29,Physical Threats,medium,"(31.182479999999998, 35.69999)",9.0,Jerusalem,1.0
2016-12-19 08:07:44,Aleppo,49681,36.201240000000006,37.16117,du2nOMLF5hGdIScO+RcZ4Q,Aleppo evacuations resume under new deal,2016-12-19 08:07:44,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 08:08:20,Aleppo,49708,36.201240000000006,37.16117,_mXsTcLF5hGobibRy13KCQ,Ex-Kremlin spokesman STORMS OFF BBC after furious clash over truth behind Aleppo horror,2016-12-19 08:08:20,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-19 08:08:22,Beirut,49709,33.67099,35.736670000000004,6HVVT8LF5hGA5ibRy13KCQ,"Buses attacked, burned on way to evacuate besieged Syrian villages: monitor, state media",2016-12-19 08:08:22,Geopolitical,medium,"(33.670990000000003, 35.736670000000004)",9.0,Beirut,1.0
2016-12-19 08:08:25,Aleppo,49710,36.201240000000006,37.16117,bDC7UMLF5hGoVCbRy13KCQ,Buses enter rebel Aleppo to resume evacuations,2016-12-19 08:08:25,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 08:08:37,Aleppo,49716,36.201240000000006,37.16117,bKP6V8LF5hGFbicO+RcZ4Q,Aleppo battle: Rebels burn Syria evacuation buses,2016-12-19 08:08:37,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 08:08:47,Chicago,49736,42.190020000000004,-87.9084,wKkcXsLF5hGzZSbRy13KCQ,'All of Lincolnshire's police are here' - shocked villagers react to armed cop presence,2016-12-19 08:08:47,Physical Threats,medium,"(42.190020000000004, -87.9084)",9.0,Chicago,1.0
2016-12-19 09:04:22,Trichūr,49743,10.41667,76.5,unnXIcrF5hGUZSbRy13KCQ,Kochi stadium packed two hours before ISL final kick-off,2016-12-19 09:04:22,Other,moderate,"(10.41667, 76.5)",4.0,Trichūr,1.0
2016-12-19 09:04:25,Amman,49854,31.0,36.0,ChH4I8rF5hGZtygO+RcZ4Q,"Jordan shootings kill 9, including Canadian tourist",2016-12-19 09:04:25,Physical Threats,medium,"(31.0, 36.0)",9.0,Amman,1.0
2016-12-19 09:04:27,Amman,49745,31.0,36.0,cHuuJMrF5hGqNSbRy13KCQ,Gunmen kill 10 in Jordan attacks,2016-12-19 09:04:27,Physical Threats,medium,"(31.0, 36.0)",9.0,Amman,1.0
2016-12-19 09:04:36,Aleppo,49869,36.201240000000006,37.16117,tMdAKsrF5hGsYigO+RcZ4Q,Buses En Route To Evacuate Sick And Injured Syrians Were Attacked And Burned,2016-12-19 09:04:36,Infrastructure,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 09:04:38,Jerusalem,49870,31.182479999999998,35.69999,3k6nK8rF5hG0AigO+RcZ4Q,"Jordan: 10 killed as ISIS terrorists take tourists hostage at castle; 2 more towns, Petra and Irbid, under attack",2016-12-19 09:04:38,Physical Threats,medium,"(31.182479999999998, 35.69999)",9.0,Jerusalem,1.0
2016-12-19 09:04:59,Aleppo,49907,36.201240000000006,37.16117,zmgsOMrF5hGh7yrRy13KCQ,"Syrian TV says evacuation deal reached for Aleppo, Shi'ite villages",2016-12-19 09:04:59,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 09:05:03,Amman,49908,31.0,36.0,kGc3OsrF5hGGGCrRy13KCQ,"Jordan’s Public Security Directorate says 4 officers, Canadian tourist killed in shooting attack",2016-12-19 09:05:03,Physical Threats,medium,"(31.0, 36.0)",9.0,Amman,1.0
2016-12-19 09:05:10,Amman,49729,31.0,36.0,+gd0PsrF5hGXTycO+RcZ4Q,"Jordan's Public Security Directorate says 4 officers, Canadian tourist killed in shooting attack",2016-12-19 09:05:10,Physical Threats,medium,"(31.0, 36.0)",9.0,Amman,1.0
